battery_id,ship_name,ship_type,country,battery_name,shell_size_inch,shell_weight_pounds,max_rate_of_fire_shoot_per_min,max_rate_of_fire_per_2_min,range_yards,damage_rating,caliber_length,distance_yards,distance_kyd,rate_of_fire,range_band,horizontal_penetration_inch,vertical_penetration_inch
87,Peresviet (1905),Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,15000.0,15.0,2.6,Long,1.4,1.4
88,Retvizan,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,2000.0,2.0,2.0,Short,0.3,13.7
88,Retvizan,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,4000.0,4.0,2.0,Short,0.6,11.2
88,Retvizan,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,6000.0,6.0,2.0,Short,0.9,9.1
88,Retvizan,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,8000.0,8.0,2.0,Medium,1.3,7.3
88,Retvizan,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,10000.0,10.0,2.0,Medium,1.8,5.9
88,Retvizan,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,12000.0,12.0,2.0,Medium,2.1,5.0
88,Retvizan,Battleship,Russia,305mm/40 M1892,12.0,731.3,1.0,2.0,14845.0,38.0,40.0,15000.0,15.0,2.0,Long,2.9,4.3
89,Retvizan,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,2000.0,2.0,6.0,Short,0.1,4.1
89,Retvizan,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,4000.0,4.0,6.0,Short,0.2,2.8
89,Retvizan,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
89,Retvizan,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
89,Retvizan,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
89,Retvizan,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
89,Retvizan,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,15000.0,15.0,2.6,Long,1.4,1.4
90,Retvizan,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,2000.0,2.0,7.7,Short,0.1,4.1
90,Retvizan,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,4000.0,4.0,6.2,Short,0.2,2.8
90,Retvizan,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
90,Retvizan,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
90,Retvizan,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
90,Retvizan,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
90,Retvizan,Battleship,Russia,152mm/45 M1892,6.0,91.5,3.0,6.0,12199.0,16.0,45.0,15000.0,15.0,2.6,Long,1.4,1.4
91,Bayan,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,2000.0,2.0,3.0,Short,0.1,6.9
91,Bayan,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,4000.0,4.0,3.0,Short,0.2,5.0
91,Bayan,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,6000.0,6.0,3.0,Short,0.3,3.5
91,Bayan,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,8000.0,8.0,3.0,Medium,0.5,2.5
91,Bayan,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,10000.0,10.0,3.0,Medium,0.7,2.1
91,Bayan,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,12000.0,12.0,3.0,Short,1.0,1.7
91,Bayan,ArmoredCruiser,Russia,203mm/45 M1892,8.0,193.6,1.5,3.0,14199.0,22.0,45.0,15000.0,15.0,2.5,Short,1.5,1.6
92,Bayan,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,7.0,14.0,13453.0,16.0,45.0,2000.0,2.0,7.7,Short,0.1,4.1
92,Bayan,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,7.0,14.0,13453.0,16.0,45.0,4000.0,4.0,6.2,Short,0.2,2.8
92,Bayan,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,7.0,14.0,13453.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
92,Bayan,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,7.0,14.0,13453.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
92,Bayan,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,7.0,14.0,13453.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
92,Bayan,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,7.0,14.0,13453.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
92,Bayan,ArmoredCruiser,Russia,152mm/45 M1892,6.0,91.5,7.0,14.0,13453.0,16.0,45.0,15000.0,15.0,2.3,Extreme,1.7,1.4
93,Askold,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,2000.0,2.0,7.7,Short,0.1,4.1
93,Askold,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,4000.0,4.0,6.2,Short,0.2,2.8
93,Askold,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
93,Askold,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
93,Askold,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
93,Askold,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
93,Askold,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,15000.0,15.0,2.6,Long,1.4,1.4
94,Pallada,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,2000.0,2.0,7.7,Short,0.1,4.1
94,Pallada,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,4000.0,4.0,6.2,Short,0.2,2.8
94,Pallada,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,2.0
94,Pallada,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,1.7
94,Pallada,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,10000.0,10.0,3.2,Long,0.9,1.5
94,Pallada,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,12000.0,12.0,2.6,Long,1.3,1.4
94,Pallada,LightCruiser,Russia,152mm/45 M1892,6.0,91.5,5.0,10.0,12199.0,16.0,45.0,15000.0,15.0,2.3,Long,1.4,1.4
95,Boyarin,LightCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,2000.0,2.0,7.6,Short,0.1,4.2
95,Boyarin,LightCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,4000.0,4.0,6.1,Short,0.2,2.5
95,Boyarin,LightCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,6000.0,6.0,4.7,Medium,0.3,1.7
95,Boyarin,LightCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,8000.0,8.0,3.7,Long,0.5,1.4
95,Boyarin,LightCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,10000.0,10.0,2.9,Long,0.9,1.2
95,Boyarin,LightCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,12000.0,12.0,2.7,Long,1.0,1.1
96,Novik,LightCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,2000.0,2.0,7.6,Short,0.1,4.2
96,Novik,LightCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,4000.0,4.0,6.1,Short,0.2,2.5
96,Novik,LightCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,6000.0,6.0,4.7,Medium,0.3,1.7
96,Novik,LightCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,8000.0,8.0,3.7,Long,0.5,1.4
96,Novik,LightCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,10000.0,10.0,2.9,Long,0.9,1.2
96,Novik,LightCruiser,Russia,120mm/45 M1891,4.7,45.1,5.0,10.0,10800.0,12.0,45.0,12000.0,12.0,2.7,Long,1.0,1.1
97,Mikasa,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,2000.0,2.0,2.0,Short,0.3,14.7
97,Mikasa,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,4000.0,4.0,2.0,Short,0.6,12.4
97,Mikasa,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,6000.0,6.0,2.0,Short,0.9,10.4
97,Mikasa,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,8000.0,8.0,2.0,Medium,1.1,8.6
97,Mikasa,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,10000.0,10.0,2.0,Medium,1.4,7.3
97,Mikasa,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,12000.0,12.0,2.0,Medium,1.6,6.3
97,Mikasa,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,15000.0,15.0,2.0,Long,2.3,5.3
97,Mikasa,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,18000.0,18.0,2.0,Long,2.7,4.9
98,Mikasa,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,2000.0,2.0,7.8,Short,0.2,4.8
98,Mikasa,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,4000.0,4.0,6.5,Short,0.3,3.5
98,Mikasa,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,6000.0,6.0,5.3,Short,0.4,2.5
98,Mikasa,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,8000.0,8.0,4.3,Medium,0.5,2.0
98,Mikasa,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,10000.0,10.0,3.5,Medium,0.6,1.7
98,Mikasa,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,12000.0,12.0,2.9,Long,0.9,1.6
98,Mikasa,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,15000.0,15.0,2.8,Long,1.0,1.6
99,Asahi,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,2000.0,2.0,2.0,Short,0.3,14.7
99,Asahi,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,4000.0,4.0,2.0,Short,0.6,12.4
99,Asahi,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,6000.0,6.0,2.0,Short,0.9,10.4
99,Asahi,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,8000.0,8.0,2.0,Medium,1.1,8.6
99,Asahi,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,10000.0,10.0,2.0,Medium,1.4,7.3
99,Asahi,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,12000.0,12.0,2.0,Medium,1.6,6.3
99,Asahi,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,15000.0,15.0,2.0,Long,2.3,5.3
99,Asahi,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,18000.0,18.0,2.0,Long,2.7,4.9
100,Asahi,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,2000.0,2.0,7.8,Short,0.2,4.8
100,Asahi,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,4000.0,4.0,6.5,Short,0.3,3.5
100,Asahi,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,6000.0,6.0,5.3,Short,0.4,2.5
100,Asahi,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,8000.0,8.0,4.3,Medium,0.5,2.0
100,Asahi,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,10000.0,10.0,3.5,Medium,0.6,1.7
100,Asahi,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,12000.0,12.0,2.9,Long,0.9,1.6
100,Asahi,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,15000.0,15.0,2.8,Long,1.0,1.6
101,Shikishima,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,2000.0,2.0,2.0,Short,0.3,14.7
101,Shikishima,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,4000.0,4.0,2.0,Short,0.6,12.4
101,Shikishima,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,6000.0,6.0,2.0,Short,0.9,10.4
101,Shikishima,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,8000.0,8.0,2.0,Medium,1.1,8.6
101,Shikishima,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,10000.0,10.0,2.0,Medium,1.4,7.3
101,Shikishima,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,12000.0,12.0,2.0,Medium,1.6,6.3
101,Shikishima,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,15000.0,15.0,2.0,Long,2.3,5.3
101,Shikishima,Battleship,Japan,30cm/40.4 EOC,12.0,850.0,1.0,2.0,16371.0,40.0,40.4,18000.0,18.0,2.0,Long,2.7,4.9
102,Shikishima,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,2000.0,2.0,7.8,Short,0.2,4.8
102,Shikishima,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,4000.0,4.0,6.5,Short,0.3,3.5
102,Shikishima,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,6000.0,6.0,5.3,Short,0.4,2.5
102,Shikishima,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,8000.0,8.0,4.3,Medium,0.5,2.0
102,Shikishima,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,10000.0,10.0,3.5,Medium,0.6,1.7
102,Shikishima,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,12000.0,12.0,2.9,Long,0.9,1.6
102,Shikishima,Battleship,Japan,15cm/45 EOC/VSM,6.0,100.0,6.0,12.0,12282.0,16.0,45.0,15000.0,15.0,2.8,Long,1.0,1.6
103,Kasagi,LightCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,2000.0,2.0,4.0,Short,0.9,8.9
103,Kasagi,LightCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,4000.0,4.0,4.0,Short,0.2,6.9
103,Kasagi,LightCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,6000.0,6.0,4.0,Short,0.4,5.3
103,Kasagi,LightCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,8000.0,8.0,4.0,Medium,0.6,4.1
103,Kasagi,LightCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,10000.0,10.0,3.7,Medium,1.0,3.3
103,Kasagi,LightCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,12000.0,12.0,3.1,Long,1.3,2.9
103,Kasagi,LightCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,15000.0,15.0,2.5,Long,2.0,2.5
104,Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,2000.0,2.0,7.4,Short,0.0,3.3
104,Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,4000.0,4.0,5.7,Short,0.2,2.1
104,Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,6000.0,6.0,4.4,Medium,0.2,1.6
104,Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,8000.0,8.0,3.5,Long,0.4,1.4
104,Kasagi,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,10000.0,10.0,2.8,Long,0.7,1.2
105,Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,2000.0,2.0,4.0,Short,0.9,8.9
105,Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,4000.0,4.0,4.0,Short,0.2,6.9
105,Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,6000.0,6.0,4.0,Short,0.4,5.3
105,Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,8000.0,8.0,4.0,Medium,0.6,4.1
105,Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,10000.0,10.0,3.7,Medium,1.0,3.3
105,Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,12000.0,12.0,3.1,Long,1.3,2.9
105,Takasago,LightCruiser,Japan,20cm/45 No. 2 EOC,8.0,250.0,2.0,4.0,14505.0,24.0,45.0,15000.0,15.0,2.5,Long,2.0,2.5
106,Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,2000.0,2.0,7.4,Short,0.0,3.3
106,Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,4000.0,4.0,5.7,Short,0.2,2.1
106,Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,6000.0,6.0,4.4,Medium,0.2,1.6
106,Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,8000.0,8.0,3.5,Long,0.4,1.4
106,Takasago,LightCruiser,Japan,4.7''/40 QF Type 41,4.7,45.0,6.0,12.0,9899.0,12.0,40.0,10000.0,10.0,2.8,Long,0.7,1.2
107,Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,6.0,100.0,6.0,12.0,11082.0,16.0,45.0,2000.0,2.0,7.6,Short,0.1,6.5
107,Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,6.0,100.0,6.0,12.0,11082.0,16.0,45.0,4000.0,4.0,6.2,Short,0.2,4.6
107,Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,6.0,100.0,6.0,12.0,11082.0,16.0,45.0,6000.0,6.0,5.0,Medium,0.4,3.3
107,Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,6.0,100.0,6.0,12.0,11082.0,16.0,45.0,8000.0,8.0,4.0,Medium,0.6,2.6
107,Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,6.0,100.0,6.0,12.0,11082.0,16.0,45.0,10000.0,10.0,3.3,Long,0.9,2.2
107,Battery Number 9,LandBattery,Russia,152mm/45 Pattern 1892,6.0,100.0,6.0,12.0,11082.0,16.0,45.0,12000.0,12.0,3.0,Long,1.0,2.1
108,Battery Number 15 (Electric Cliff),LandBattery,Russia,254mm/40 Pattern 1892 (Low Elev),10.0,496.5,0.8,1.6,18983.0,32.0,40.0,2000.0,2.0,1.6,Short,0.3,10.8
108,Battery Number 15 (Electric Cliff),LandBattery,Russia,254mm/40 Pattern 1892 (Low Elev),10.0,496.5,0.8,1.6,18983.0,32.0,40.0,4000.0,4.0,1.6,Short,0.6,8.6
108,Battery Number 15 (Electric Cliff),LandBattery,Russia,254mm/40 Pattern 1892 (Low Elev),10.0,496.5,0.8,1.6,18983.0,32.0,40.0,6000.0,6.0,1.6,Short,0.8,6.9
108,Battery Number 15 (Electric Cliff),LandBattery,Russia,254mm/40 Pattern 1892 (Low Elev),10.0,496.5,0.8,1.6,18983.0,32.0,40.0,8000.0,8.0,1.6,Medium,1.0,5.6
108,Battery Number 15 (Electric Cliff),LandBattery,Russia,254mm/40 Pattern 1892 (Low Elev),10.0,496.5,0.8,1.6,18983.0,32.0,40.0,10000.0,10.0,1.6,Medium,1.2,4.8
108,Battery Number 15 (Electric Cliff),LandBattery,Russia,254mm/40 Pattern 1892 (Low Elev),10.0,496.5,0.8,1.6,18983.0,32.0,40.0,12000.0,12.0,1.6,Long,1.5,4.3
108,Battery Number 15 (Electric Cliff),LandBattery,Russia,254mm/40 Pattern 1892 (Low Elev),10.0,496.5,0.8,1.6,18983.0,32.0,40.0,15000.0,15.0,1.6,Long,2.4,4.0
108,Battery Number 15 (Electric Cliff),LandBattery,Russia,254mm/40 Pattern 1892 (Low Elev),10.0,496.5,0.8,1.6,18983.0,32.0,40.0,18000.0,18.0,1.6,Extreme,3.8,3.9
108,Battery Number 15 (Electric Cliff),LandBattery,Russia,254mm/40 Pattern 1892 (Low Elev),10.0,496.5,0.8,1.6,18983.0,32.0,40.0,21000.0,21.0,1.6,Extreme,4.3,3.9
109,Battery Number 17,LandBattery,Russia,229mm/9 Mortar Pattern 1877,9.0,306.4,0.8,1.6,8475.0,27.0,9.0,2000.0,2.0,1.6,Short,0.1,5.5
109,Battery Number 17,LandBattery,Russia,229mm/9 Mortar Pattern 1877,9.0,306.4,0.8,1.6,8475.0,27.0,9.0,4000.0,4.0,1.6,Medium,0.3,4.4
109,Battery Number 17,LandBattery,Russia,229mm/9 Mortar Pattern 1877,9.0,306.4,0.8,1.6,8475.0,27.0,9.0,6000.0,6.0,1.6,Medium,0.6,3.7
109,Battery Number 17,LandBattery,Russia,229mm/9 Mortar Pattern 1877,9.0,306.4,0.8,1.6,8475.0,27.0,9.0,8000.0,8.0,1.6,Long,1.0,3.3
109,Battery Number 17,LandBattery,Russia,229mm/9 Mortar Pattern 1877,9.0,306.4,0.8,1.6,8475.0,27.0,9.0,10000.0,10.0,1.6,Long,1.1,3.2
110,Tsukushi,LightCruiser,Japan,10''/26 25-Ton BLR,10.0,450.0,0.5,1.0,8713.0,31.0,26.0,2000.0,2.0,1.0,Short,0.3,8.8
110,Tsukushi,LightCruiser,Japan,10''/26 25-Ton BLR,10.0,450.0,0.5,1.0,8713.0,31.0,26.0,4000.0,4.0,1.0,Short,0.7,6.9
110,Tsukushi,LightCruiser,Japan,10''/26 25-Ton BLR,10.0,450.0,0.5,1.0,8713.0,31.0,26.0,6000.0,6.0,1.0,Medium,1.0,5.5
110,Tsukushi,LightCruiser,Japan,10''/26 25-Ton BLR,10.0,450.0,0.5,1.0,8713.0,31.0,26.0,8000.0,8.0,1.0,Medium,1.3,4.7
110,Tsukushi,LightCruiser,Japan,10''/26 25-Ton BLR,10.0,450.0,0.5,1.0,8713.0,31.0,26.0,10000.0,10.0,1.0,Medium,1.4,4.5
111,Tsukushi,LightCruiser,Japan,12cm/32 EOC M,4.7,36.0,4.0,8.0,6743.0,11.0,32.0,2000.0,2.0,7.1,Short,0.1,2.3
111,Tsukushi,LightCruiser,Japan,12cm/32 EOC M,4.7,36.0,4.0,8.0,6743.0,11.0,32.0,4000.0,4.0,5.2,Medium,0.2,1.6
111,Tsukushi,LightCruiser,Japan,12cm/32 EOC M,4.7,36.0,4.0,8.0,6743.0,11.0,32.0,6000.0,6.0,3.9,Long,0.4,1.2
111,Tsukushi,LightCruiser,Japan,12cm/32 EOC M,4.7,36.0,4.0,8.0,6743.0,11.0,32.0,8000.0,8.0,3.6,Long,0.5,1.1
112,Oshima,PatrolGunboat,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,2000.0,2.0,7.0,Short,0.0,2.6
112,Oshima,PatrolGunboat,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,4000.0,4.0,5.3,Short,0.1,1.8
112,Oshima,PatrolGunboat,Japan,4.7''/40 QF Type 41,4.7,45.0,4.5,9.0,8412.0,12.0,40.0,6000.0,6.0,4.1,Medium,0.3,1.5
